airport_from,airport_to,cost,distance
C20,C48,29.2,29.2
C20,C49,36.4,36.4
C20,C50,32.2,32.2
C21,C1,72.0,72.0
C21,C2,41.3,41.3
C21,C3,114.6,114.6
C21,C4,89.1,89.1
C21,C5,60.4,60.4
C21,C6,110.4,110.4
C21,C7,19.1,19.1
C21,C8,110.7,110.7
C21,C9,29.7,29.7
C21,C10,41.0,41.0
C21,C11,50.2,50.2
C21,C12,48.6,48.6
C21,C13,95.4,95.4
C21,C14,108.2,108.2
C21,C15,38.8,38.8
C21,C16,98.8,98.8
C21,C17,50.1,50.1
C21,C18,84.3,84.3
C21,C19,57.5,57.5
C21,C20,82.3,82.3
C21,C21,0.0,0.0
C21,C22,92.9,92.9
C21,C23,76.6,76.6
C21,C24,49.8,49.8
C21,C25,71.2,71.2
C21,C26,85.9,85.9
C21,C27,75.3,75.3
C21,C28,92.3,92.3
C21,C29,60.4,60.4
C21,C30,90.6,90.6
C21,C31,58.9,58.9
C21,C32,52.4,52.4
C21,C33,109.1,109.1
C21,C34,35.4,35.4
C21,C35,67.6,67.6
C21,C36,92.2,92.2
C21,C37,24.0,24.0
C21,C38,74.7,74.7
C21,C39,79.5,79.5
C21,C40,91.5,91.5
C21,C41,52.2,52.2
C21,C42,97.5,97.5
C21,C43,98.3,98.3
C21,C44,53.0,53.0
C21,C45,78.1,78.1
C21,C46,33.1,33.1
C21,C47,79.3,79.3
C21,C48,73.4,73.4
C21,C49,114.3,114.3
C21,C50,93.6,93.6
C22,C1,65.1,65.1
C22,C2,51.6,51.6
C22,C3,54.0,54.0
C22,C4,18.2,18.2
C22,C5,37.7,37.7
C22,C6,48.0,48.0
C22,C7,83.5,83.5
C22,C8,47.0,47.0
C22,C9,73.0,73.0
C22,C10,97.1,97.1
C22,C11,43.0,43.0
C22,C12,55.4,55.4
C22,C13,22.2,22.2
C22,C14,47.0,47.0
C22,C15,54.2,54.2
C22,C16,39.8,39.8
C22,C17,60.6,60.6
C22,C18,51.9,51.9
C22,C19,71.7,71.7
C22,C20,63.4,63.4
C22,C21,92.9,92.9
C22,C22,0.0,0.0
C22,C23,71.4,71.4
C22,C24,80.1,80.1
C22,C25,37.2,37.2
C22,C26,64.6,64.6
C22,C27,36.8,36.8
C22,C28,35.1,35.1
C22,C29,63.8,63.8
C22,C30,54.1,54.1
C22,C31,62.8,62.8
C22,C32,44.7,44.7
C22,C33,44.0,44.0
C22,C34,69.2,69.2
C22,C35,48.6,48.6
C22,C36,7.3,7.3
C22,C37,93.6,93.6
C22,C38,82.1,82.1
C22,C39,24.1,24.1
C22,C40,22.1,22.1
C22,C41,50.5,50.5
C22,C42,13.2,13.2
C22,C43,60.2,60.2
C22,C44,40.5,40.5
C22,C45,42.0,42.0
C22,C46,96.1,96.1
C22,C47,34.7,34.7
C22,C48,36.2,36.2
C22,C49,60.1,60.1
C22,C50,35.7,35.7
C23,C1,7.3,7.3
C23,C2,59.0,59.0
C23,C3,51.1,51.1
C23,C4,83.5,83.5
C23,C5,73.2,73.2
C23,C6,50.1,50.1
C23,C7,83.2,83.2
C23,C8,51.2,51.2
C23,C9,81.8,81.8
C23,C10,48.8,48.8
C23,C11,53.5,53.5
C23,C12,35.1,35.1
C23,C13,90.2,90.2
C23,C14,48.2,48.2
C23,C15,56.1,56.1
C23,C16,43.7,43.7
C23,C17,88.0,88.0
C23,C18,22.5,22.5
C23,C19,19.2,19.2
C23,C20,11.0,11.0
C23,C21,76.6,76.6
C23,C22,71.4,71.4
C23,C23,0.0,0.0
C23,C24,29.2,29.2
C23,C25,35.2,35.2
C23,C26,13.2,13.2
C23,C27,34.7,34.7
C23,C28,42.0,42.0
C23,C29,17.5,17.5
C23,C30,25.2,25.2
C23,C31,19.4,19.4
C23,C32,43.4,43.4
C23,C33,51.5,51.5
C23,C34,42.0,42.0
C23,C35,24.6,24.6
C23,C36,65.1,65.1
C23,C37,58.7,58.7
C23,C38,11.7,11.7
C23,C39,47.4,47.4
C23,C40,52.4,52.4
C23,C41,79.4,79.4
C23,C42,64.4,64.4
C23,C43,28.4,28.4
C23,C44,63.0,63.0
C23,C45,94.6,94.6
C23,C46,53.8,53.8
C23,C47,36.8,36.8
C23,C48,35.6,35.6
C23,C49,46.9,46.9
C23,C50,42.5,42.5
C24,C1,27.3,27.3
C24,C2,46.5,46.5
C24,C3,76.9,76.9
C24,C4,86.6,86.6
C24,C5,67.0,67.0
C24,C6,74.5,74.5
C24,C7,60.3,60.3
C24,C8,75.3,75.3
C24,C9,62.3,62.3
C24,C10,20.6,20.6
C24,C11,46.1,46.1
C24,C12,26.2,26.2
C24,C13,93.8,93.8
C24,C14,72.4,72.4
C24,C15,42.5,42.5
C24,C16,65.3,65.3
C24,C17,74.3,74.3
C24,C18,45.1,45.1
C24,C19,11.4,11.4
C24,C20,38.0,38.0
C24,C21,49.8,49.8
C24,C22,80.1,80.1
C24,C23,29.2,29.2
C24,C24,0.0,0.0
C24,C25,44.4,44.4
C24,C26,41.2,41.2
C24,C27,46.7,46.7
C24,C28,61.0,61.0
C24,C29,19.0,19.0
C24,C30,50.3,50.3
C24,C31,19.0,19.0
C24,C32,38.3,38.3
C24,C33,74.8,74.8
C24,C34,20.6,20.6
C24,C35,34.2,34.2
C24,C36,75.6,75.6
C24,C37,29.7,29.7
C24,C38,25.1,25.1
C24,C39,57.6,57.6
C24,C40,67.1,67.1
C24,C41,68.4,68.4
C24,C42,77.6,77.6
C24,C43,55.9,55.9
C24,C44,55.6,55.6
C24,C45,89.8,89.8
C24,C46,24.7,24.7
C24,C47,50.5,50.5
C24,C48,46.1,46.1
C24,C49,74.1,74.1
C24,C50,62.0,62.0
C25,C1,28.4,28.4
C25,C2,36.6,36.6
C25,C3,44.6,44.6
C25,C4,48.3,48.3
C25,C5,42.0,42.0
C25,C6,39.7,39.7
C25,C7,69.3,69.3
C25,C8,39.8,39.8
C25,C9,63.0,63.0
C25,C10,63.3,63.3
C25,C11,27.3,27.3
C25,C12,23.8,23.8
C25,C13,55.0,55.0
C25,C14,37.5,37.5
C25,C15,36.1,36.1
C25,C16,27.8,27.8
C25,C17,61.7,61.7
C25,C18,21.0,21.0
C25,C19,34.9,34.9
C25,C20,29.4,29.4
C25,C21,71.2,71.2
C25,C22,37.2,37.2
C25,C23,35.2,35.2
C25,C24,44.4,44.4
C25,C25,0.0,0.0
C25,C26,31.8,31.8
C25,C27,4.2,4.2
C25,C28,21.1,21.1
C25,C29,26.8,26.8
C25,C30,26.5,26.5
C25,C31,26.0,26.0
C25,C32,19.8,19.8
C25,C33,38.0,38.0
C25,C34,39.1,39.1
C25,C35,11.4,11.4
C25,C36,31.8,31.8
C25,C37,64.0,64.0
C25,C38,45.3,45.3
C25,C39,13.4,13.4
C25,C40,23.0,23.0
C25,C41,51.4,51.4
C25,C42,33.2,33.2
C25,C43,34.9,34.9
C25,C44,34.2,34.2
C25,C45,61.2,61.2
C25,C46,64.0,64.0
C25,C47,8.1,8.1
C25,C48,2.2,2.2
C25,C49,46.0,46.0
C25,C50,22.5,22.5
C26,C1,14.2,14.2
C26,C2,62.6,62.6
C26,C3,38.0,38.0
C26,C4,78.7,78.7
C26,C5,73.2,73.2
C26,C6,37.3,37.3
C26,C7,90.4,90.4
C26,C8,38.5,38.5
C26,C9,87.3,87.3
C26,C10,61.3,61.3
C26,C11,55.3,55.3
C26,C12,40.3,40.3
C26,C13,85.0,85.0
C26,C14,35.5,35.5
C26,C15,60.4,60.4
C26,C16,32.2,32.2
C26,C17,90.7,90.7
C26,C18,12.8,12.8
C26,C19,30.2,30.2
C26,C20,3.6,3.6
C26,C21,85.9,85.9
C26,C22,64.6,64.6
C26,C23,13.2,13.2
C26,C24,41.2,41.2
C26,C25,31.8,31.8
C26,C26,0.0,0.0
C26,C27,29.7,29.7
C26,C28,32.0,32.0
C26,C29,25.5,25.5
C26,C30,13.0,13.0
C26,C31,27.0,27.0
C26,C32,45.5,45.5
C26,C33,39.1,39.1
C26,C34,50.6,50.6
C26,C35,24.1,24.1
C26,C36,57.8,57.8
C26,C37,70.0,70.0
C26,C38,24.1,24.1
C26,C39,41.6,41.6
C26,C40,43.9,43.9
C26,C41,81.2,81.2
C26,C42,55.9,55.9
C26,C43,15.3,15.3
C26,C44,64.0,64.0
C26,C45,93.0,93.0
C26,C46,65.9,65.9
C26,C47,30.4,30.4
C26,C48,31.3,31.3
C26,C49,33.7,33.7
C26,C50,32.2,32.2
C27,C1,28.3,28.3
C27,C2,40.8,40.8
C27,C3,40.3,40.3
C27,C4,49.2,49.2
C27,C5,45.3,45.3
C27,C6,35.5,35.5
C27,C7,73.5,73.5
C27,C8,35.6,35.6
C27,C9,67.2,67.2
C27,C10,66.1,66.1
C27,C11,31.4,31.4
C27,C12,27.5,27.5
C27,C13,55.8,55.8
C27,C14,33.3,33.3
C27,C15,40.4,40.4
C27,C16,23.6,23.6
C27,C17,65.5,65.5
C27,C18,18.1,18.1
C27,C19,36.7,36.7
C27,C20,27.7,27.7
C27,C21,75.3,75.3
C27,C22,36.8,36.8
C27,C23,34.7,34.7
C27,C24,46.7,46.7
C27,C25,4.2,4.2
C27,C26,29.7,29.7
C27,C27,0.0,0.0
C27,C28,17.0,17.0
C27,C29,28.5,28.5
C27,C30,23.1,23.1
C27,C31,27.9,27.9
C27,C32,24.0,24.0
C27,C33,33.8,33.8
C27,C34,42.7,42.7
C27,C35,12.6,12.6
C27,C36,30.8,30.8
C27,C37,67.5,67.5
C27,C38,45.3,45.3
C27,C39,12.7,12.7
C27,C40,20.4,20.4
C27,C41,55.1,55.1
C27,C42,31.4,31.4
C27,C43,31.4,31.4
C27,C44,37.9,37.9
C27,C45,63.6,63.6
C27,C46,67.2,67.2
C27,C47,4.1,4.1
C27,C48,2.2,2.2
C27,C49,41.9,41.9
C27,C50,18.4,18.4
C28,C1,37.6,37.6
C28,C2,56.6,56.6
C28,C3,24.7,24.7
C28,C4,51.8,51.8
C28,C5,56.6,56.6
C28,C6,19.2,19.2
C28,C7,89.9,89.9
C28,C8,19.1,19.1
C28,C9,82.9,82.9
C28,C10,81.2,81.2
C28,C11,46.8,46.8
C28,C12,44.4,44.4
C28,C13,57.0,57.0
C28,C14,17.2,17.2
C28,C15,56.6,56.6
C28,C16,7.2,7.2
C28,C17,78.7,78.7
C28,C18,19.7,19.7
C28,C19,50.1,50.1
C28,C20,31.9,31.9
C28,C21,92.3,92.3
C28,C22,35.1,35.1
C28,C23,42.0,42.0
C28,C24,61.0,61.0
C28,C25,21.1,21.1
C28,C26,32.0,32.0
C28,C27,17.0,17.0
C28,C28,0.0,0.0
C28,C29,42.0,42.0
C28,C30,19.8,19.8
C28,C31,42.0,42.0
C28,C32,40.6,40.6
C28,C33,17.0,17.0
C28,C34,59.5,59.5
C28,C35,27.3,27.3
C28,C36,27.9,27.9
C28,C37,83.9,83.9
C28,C38,53.7,53.7
C28,C39,18.0,18.0
C28,C40,13.0,13.0
C28,C41,68.0,68.0
C28,C42,24.4,24.4
C28,C43,25.1,25.1
C28,C44,51.6,51.6
C28,C45,71.3,71.3
C28,C46,83.0,83.0
C28,C47,13.0,13.0
C28,C48,18.9,18.9
C28,C49,28.2,28.2
C28,C50,1.4,1.4
C29,C1,11.7,11.7
C29,C2,42.1,42.1
C29,C3,58.5,58.5
C29,C4,72.8,72.8
C29,C5,58.3,58.3
C29,C6,55.8,55.8
C29,C7,65.9,65.9
C29,C8,56.5,56.5
C29,C9,64.3,64.3
C29,C10,39.5,39.5
C29,C11,37.6,37.6
C29,C12,18.0,18.0
C29,C13,79.9,79.9
C29,C14,53.6,53.6
C29,C15,39.0,39.0
C29,C16,46.3,46.3
C29,C17,71.3,71.3
C29,C18,26.6,26.6
C29,C19,8.2,8.2
C29,C20,21.9,21.9
C29,C21,60.4,60.4
C29,C22,63.8,63.8
C29,C23,17.5,17.5
C29,C24,19.0,19.0
C29,C25,26.8,26.8
C29,C26,25.5,25.5
C29,C27,28.5,28.5
C29,C28,42.0,42.0
C29,C29,0.0,0.0
C29,C30,32.2,32.2
C29,C31,2.0,2.0
C29,C32,27.9,27.9
C29,C33,55.9,55.9
C29,C34,25.2,25.2
C29,C35,15.8,15.8
C29,C36,58.6,58.6
C29,C37,45.3,45.3
C29,C38,22.1,22.1
C29,C39,40.2,40.2
C29,C40,48.8,48.8
C29,C41,63.2,63.2
C29,C42,59.8,59.8
C29,C43,38.8,38.8
C29,C44,47.4,47.4
C29,C45,80.5,80.5
C29,C46,42.4,42.4
C29,C47,32.0,32.0
C29,C48,28.2,28.2
C29,C49,56.4,56.4
C29,C50,43.0,43.0
C30,C1,23.3,23.3
C30,C2,61.7,61.7
C30,C3,26.7,26.7
C30,C4,69.6,69.6
C30,C5,68.4,68.4
C30,C6,25.0,25.0
C30,C7,92.4,92.4
C30,C8,26.0,26.0
C30,C9,87.7,87.7
C30,C10,70.9,70.9
C30,C11,53.1,53.1
C30,C12,42.5,42.5
C30,C13,75.4,75.4
C30,C14,23.0,23.0
C30,C15,60.4,60.4
C30,C16,19.2,19.2
C30,C17,88.1,88.1
C30,C18,6.4,6.4
C30,C19,38.9,38.9
C30,C20,14.1,14.1
C30,C21,90.6,90.6
C30,C22,54.1,54.1
C30,C23,25.2,25.2
C30,C24,50.3,50.3
C30,C25,26.5,26.5
C30,C26,13.0,13.0
C30,C27,23.1,23.1
C30,C28,19.8,19.8
C30,C29,32.2,32.2
C30,C30,0.0,0.0
C30,C31,33.1,33.1
C30,C32,44.3,44.3
C30,C33,26.3,26.3
C30,C34,55.4,55.4
C30,C35,23.6,23.6
C30,C36,47.0,47.0
C30,C37,77.4,77.4
C30,C38,36.7,36.7
C30,C39,32.8,32.8
C30,C40,32.4,32.4
C30,C41,77.9,77.9
C30,C42,44.2,44.2
C30,C43,8.5,8.5
C30,C44,60.6,60.6
C30,C45,86.3,86.3
C30,C46,74.5,74.5
C30,C47,22.1,22.1
C30,C48,25.2,25.2
C30,C49,24.2,24.2
C30,C50,19.8,19.8
C31,C1,13.4,13.4
C31,C2,40.1,40.1
C31,C3,59.2,59.2
C31,C4,71.4,71.4
C31,C5,56.5,56.5
C31,C6,56.3,56.3
C31,C7,64.1,64.1
C31,C8,57.0,57.0
C31,C9,62.4,62.4
C31,C10,39.2,39.2
C31,C11,35.7,35.7
C31,C12,16.0,16.0
C31,C13,78.5,78.5
C31,C14,54.1,54.1
C31,C15,37.0,37.0
C31,C16,46.5,46.5
C31,C17,69.3,69.3
C31,C18,27.3,27.3
C31,C19,8.9,8.9
C31,C20,23.4,23.4
C31,C21,58.9,58.9
C31,C22,62.8,62.8
C31,C23,19.4,19.4
C31,C24,19.0,19.0
C31,C25,26.0,26.0
C31,C26,27.0,27.0
C31,C27,27.9,27.9
C31,C28,42.0,42.0
C31,C29,2.0,2.0
C31,C30,33.1,33.1
C31,C31,0.0,0.0
C31,C32,26.0,26.0
C31,C33,56.3,56.3
C31,C34,23.6,23.6
C31,C35,15.3,15.3
C31,C36,57.7,57.7
C31,C37,44.3,44.3
C31,C38,24.0,24.0
C31,C39,39.4,39.4
C31,C40,48.3,48.3
C31,C41,61.2,61.2
C31,C42,59.1,59.1
C31,C43,40.0,40.0
C31,C44,45.5,45.5
C31,C45,78.7,78.7
C31,C46,41.8,41.8
C31,C47,31.6,31.6
C31,C48,27.5,27.5
C31,C49,57.3,57.3
C31,C50,43.0,43.0
C32,C1,36.2,36.2
C32,C2,17.5,17.5
C32,C3,64.4,64.4
C32,C4,48.5,48.5
C32,C5,30.5,30.5
C32,C6,59.5,59.5
C32,C7,49.5,49.5
C32,C8,59.5,59.5
C32,C9,43.6,43.6
C32,C10,52.9,52.9
C32,C11,10.0,10.0
C32,C12,12.0,12.0
C32,C13,55.8,55.8
C32,C14,57.3,57.3
C32,C15,16.4,16.4
C32,C16,47.5,47.5
C32,C17,45.2,45.2
C32,C18,38.1,38.1
C32,C19,33.3,33.3
C32,C20,42.3,42.3
C32,C21,52.4,52.4
C32,C22,44.7,44.7
C32,C23,43.4,43.4
C32,C24,38.3,38.3
C32,C25,19.8,19.8
C32,C26,45.5,45.5
C32,C27,24.0,24.0
C32,C28,40.6,40.6
C32,C29,27.9,27.9
C32,C30,44.3,44.3
C32,C31,26.0,26.0
C32,C32,0.0,0.0
C32,C33,57.6,57.6
C32,C34,24.5,24.5
C32,C35,21.6,21.6
C32,C36,42.0,42.0
C32,C37,49.1,49.1
C32,C38,50.0,50.0
C32,C39,27.2,27.2
C32,C40,39.2,39.2
C32,C41,36.1,36.1
C32,C42,46.3,46.3
C32,C43,52.8,52.8
C32,C44,19.6,19.6
C32,C45,52.8,52.8
C32,C46,51.4,51.4
C32,C47,27.7,27.7
C32,C48,21.9,21.9
C32,C49,65.6,65.6
C32,C50,42.0,42.0
C33,C1,49.0,49.0
C33,C2,73.5,73.5
C33,C3,10.0,10.0
C33,C4,62.1,62.1
C33,C5,72.0,72.0
C33,C6,4.1,4.1
C33,C7,107.0,107.0
C33,C8,3.0,3.0
C33,C9,99.8,99.8
C33,C10,95.4,95.4
C33,C11,63.7,63.7
C33,C12,60.8,60.8
C33,C13,66.0,66.0
C33,C14,4.2,4.2
C33,C15,73.7,73.7
C33,C16,10.3,10.3
C33,C17,94.7,94.7
C33,C18,30.0,30.0
C33,C19,63.5,63.5
C33,C20,40.4,40.4
C33,C21,109.1,109.1
C33,C22,44.0,44.0
C33,C23,51.5,51.5
C33,C24,74.8,74.8
C33,C25,38.0,38.0
C33,C26,39.1,39.1
C33,C27,33.8,33.8
C33,C28,17.0,17.0
C33,C29,55.9,55.9
C33,C30,26.3,26.3
C33,C31,56.3,56.3
C33,C32,57.6,57.6
C33,C33,0.0,0.0
C33,C34,75.6,75.6
C33,C35,42.7,42.7
C33,C36,37.1,37.1
C33,C37,99.6,99.6
C33,C38,63.0,63.0
C33,C39,33.8,33.8
C33,C40,24.4,24.4
C33,C41,83.9,83.9
C33,C42,31.0,31.0
C33,C43,25.9,25.9
C33,C44,68.0,68.0
C33,C45,84.2,84.2
C33,C46,98.0,98.0
C33,C47,30.0,30.0
C33,C48,35.8,35.8
C33,C49,16.8,16.8
C33,C50,15.6,15.6
C34,C1,36.9,36.9
C34,C2,27.0,27.0
C34,C3,80.3,80.3
C34,C4,72.0,72.0
C34,C5,48.8,48.8
C34,C6,76.5,76.5
C34,C7,41.5,41.5
C34,C8,76.9,76.9
C34,C9,42.0,42.0
C34,C10,29.2,29.2
C34,C11,29.2,29.2
C34,C12,15.3,15.3
C34,C13,79.2,79.2
C34,C14,74.2,74.2
C34,C15,22.8,22.8
C34,C16,65.4,65.4
C34,C17,53.9,53.9
C34,C18,49.2,49.2
C34,C19,23.8,23.8
C34,C20,47.0,47.0
C34,C21,35.4,35.4
C34,C22,69.2,69.2
C34,C23,42.0,42.0
C34,C24,20.6,20.6
C34,C25,39.1,39.1
C34,C26,50.6,50.6
C34,C27,42.7,42.7
C34,C28,59.5,59.5
C34,C29,25.2,25.2
C34,C30,55.4,55.4
C34,C31,23.6,23.6
C34,C32,24.5,24.5
C34,C33,75.6,75.6
C34,C34,0.0,0.0
C34,C35,33.1,33.1
C34,C36,66.3,66.3
C34,C37,25.1,25.1
C34,C38,42.6,42.6
C34,C39,50.1,50.1
C34,C40,61.5,61.5
C34,C41,48.5,48.5
C34,C42,70.0,70.0
C34,C43,63.0,63.0
C34,C44,37.6,37.6
C34,C45,71.4,71.4
C34,C46,26.9,26.9
C34,C47,46.8,46.8
C34,C48,41.2,41.2
C34,C49,79.4,79.4
C34,C50,60.7,60.7
C35,C1,17.5,17.5
C35,C2,38.9,38.9
C35,C3,47.2,47.2
C35,C4,59.2,59.2
C35,C5,49.5,49.5
C35,C6,43.4,43.4
C35,C7,68.8,68.8
C35,C8,43.9,43.9
C35,C9,64.4,64.4
C35,C10,54.0,54.0
C35,C11,31.3,31.3
C35,C12,19.1,19.1
C35,C13,66.1,66.1
C35,C14,41.1,41.1
C35,C15,37.2,37.2
C35,C16,32.6,32.6
C35,C17,66.6,66.6
C35,C18,17.2,17.2
C35,C19,24.0,24.0
C35,C20,21.0,21.0
C35,C21,67.6,67.6
C35,C22,48.6,48.6
C35,C23,24.6,24.6
C35,C24,34.2,34.2
C35,C25,11.4,11.4
C35,C26,24.1,24.1
C35,C27,12.6,12.6
C35,C28,27.3,27.3
C35,C29,15.8,15.8
C35,C30,23.6,23.6
C35,C31,15.3,15.3
C35,C32,21.6,21.6
C35,C33,42.7,42.7
C35,C34,33.1,33.1
C35,C35,0.0,0.0
C35,C36,43.0,43.0
C35,C37,56.9,56.9
C35,C38,34.1,34.1
C35,C39,24.7,24.7
C35,C40,33.0,33.0
C35,C41,57.1,57.1
C35,C42,44.0,44.0
C35,C43,31.9,31.9
C35,C44,40.0,40.0
C35,C45,70.2,70.2
C35,C46,55.7,55.7
C35,C47,16.3,16.3
C35,C48,12.5,12.5
C35,C49,46.8,46.8
C35,C50,28.4,28.4
C36,C1,59.0,59.0
C36,C2,51.2,51.2
C36,C3,47.1,47.1
C36,C4,25.0,25.0
C36,C5,40.4,40.4
C36,C6,41.0,41.0
C36,C7,84.2,84.2
C36,C8,40.1,40.1
C36,C9,74.3,74.3
C36,C10,93.4,93.4
C36,C11,42.0,42.0
C36,C12,51.8,51.8
C36,C13,29.4,29.4
C36,C14,40.0,40.0
C36,C15,53.4,53.4
C36,C16,32.6,32.6
C36,C17,63.7,63.7
C36,C18,45.0,45.0
C36,C19,66.6,66.6
C36,C20,56.7,56.7
C36,C21,92.2,92.2
C36,C22,7.3,7.3
C36,C23,65.1,65.1
C36,C24,75.6,75.6
C36,C25,31.8,31.8
C36,C26,57.8,57.8
C36,C27,30.8,30.8
C36,C28,27.9,27.9
C36,C29,58.6,58.6
C36,C30,47.0,47.0
C36,C31,57.7,57.7
C36,C32,42.0,42.0
C36,C33,37.1,37.1
C36,C34,66.3,66.3
C36,C35,43.0,43.0
C36,C36,0.0,0.0
C36,C37,91.1,91.1
C36,C38,76.1,76.1
C36,C39,18.4,18.4
C36,C40,14.9,14.9
C36,C41,53.2,53.2
C36,C42,7.2,7.2
C36,C43,52.9,52.9
C36,C44,41.1,41.1
C36,C45,47.8,47.8
C36,C46,92.9,92.9
C36,C47,28.3,28.3
C36,C48,30.5,30.5
C36,C49,53.0,53.0
C36,C50,28.5,28.5
C37,C1,55.8,55.8
C37,C2,46.1,46.1
C37,C3,103.4,103.4
C37,C4,94.6,94.6
C37,C5,68.4,68.4
C37,C6,100.1,100.1
C37,C7,40.5,40.5
C37,C8,100.7,100.7
C37,C9,47.7,47.7
C37,C10,17.0,17.0
C37,C11,51.7,51.7
C37,C12,40.3,40.3
C37,C13,101.5,101.5
C37,C14,97.9,97.9
C37,C15,42.2,42.2
C37,C16,89.5,89.5
C37,C17,65.8,65.8
C37,C18,71.6,71.6
C37,C19,39.8,39.8
C37,C20,66.6,66.6
C37,C21,24.0,24.0
C37,C22,93.6,93.6
C37,C23,58.7,58.7
C37,C24,29.7,29.7
C37,C25,64.0,64.0
C37,C26,70.0,70.0
C37,C27,67.5,67.5
C37,C28,83.9,83.9
C37,C29,45.3,45.3
C37,C30,77.4,77.4
C37,C31,44.3,44.3
C37,C32,49.1,49.1
C37,C33,99.6,99.6
C37,C34,25.1,25.1
C37,C35,56.9,56.9
C37,C36,91.1,91.1
C37,C37,0.0,0.0
C37,C38,54.4,54.4
C37,C39,75.2,75.2
C37,C40,86.6,86.6
C37,C41,64.2,64.2
C37,C42,95.0,95.0
C37,C43,84.1,84.1
C37,C44,58.3,58.3
C37,C45,89.6,89.6
C37,C46,9.1,9.1
C37,C47,71.6,71.6
C37,C48,66.1,66.1
C37,C49,101.6,101.6
C37,C50,85.2,85.2
C38,C1,17.0,17.0
C38,C2,63.8,63.8
C38,C3,62.0,62.0
C38,C4,93.2,93.2
C38,C5,80.4,80.4
C38,C6,61.4,61.4
C38,C7,84.0,84.0
C38,C8,62.5,62.5
C38,C9,84.2,84.2
C38,C10,41.9,41.9
C38,C11,59.8,59.8
C38,C12,39.8,39.8
C38,C13,100.1,100.1
C38,C14,59.5,59.5
C38,C15,60.4,60.4
C38,C16,55.4,55.4
C38,C17,92.9,92.9
C38,C18,34.2,34.2
C38,C19,19.0,19.0
C38,C20,22.6,22.6
C38,C21,74.7,74.7
C38,C22,82.1,82.1
C38,C23,11.7,11.7
C38,C24,25.1,25.1
C38,C25,45.3,45.3
C38,C26,24.1,24.1
C38,C27,45.3,45.3
C38,C28,53.7,53.7
C38,C29,22.1,22.1
C38,C30,36.7,36.7
C38,C31,24.0,24.0
C38,C32,50.0,50.0
C38,C33,63.0,63.0
C38,C34,42.6,42.6
C38,C35,34.1,34.1
C38,C36,76.1,76.1
C38,C37,54.4,54.4
C38,C38,0.0,0.0
C38,C39,58.1,58.1
C38,C40,63.8,63.8
C38,C41,85.1,85.1
C38,C42,75.7,75.7
C38,C43,39.0,39.0
C38,C44,69.6,69.6
C38,C45,102.5,102.5
C38,C46,48.1,48.1
C38,C47,47.8,47.8
C38,C48,46.0,46.0
C38,C49,57.2,57.2
C38,C50,54.2,54.2
C39,C1,41.0,41.0
C39,C2,40.8,40.8
C39,C3,42.5,42.5
C39,C4,37.2,37.2
C39,C5,38.6,38.6
C39,C6,36.7,36.7
C39,C7,74.6,74.6
C39,C8,36.4,36.4
C39,C9,66.5,66.5
C39,C10,76.0,76.0
C39,C11,30.8,30.8
C39,C12,35.0,35.0
C39,C13,43.4,43.4
C39,C14,34.9,34.9
C39,C15,41.7,41.7
C39,C16,25.1,25.1
C39,C17,60.9,60.9
C39,C18,29.2,29.2
C39,C19,48.3,48.3
C39,C20,40.0,40.0
C39,C21,79.5,79.5
C39,C22,24.1,24.1
C39,C23,47.4,47.4
C39,C24,57.6,57.6
C39,C25,13.4,13.4
C39,C26,41.6,41.6
C39,C27,12.7,12.7
C39,C28,18.0,18.0
C39,C29,40.2,40.2
C39,C30,32.8,32.8
C39,C31,39.4,39.4
C39,C32,27.2,27.2
C39,C33,33.8,33.8
C39,C34,50.1,50.1
C39,C35,24.7,24.7
C39,C36,18.4,18.4
C39,C37,75.2,75.2
C39,C38,58.1,58.1
C39,C39,0.0,0.0
C39,C40,12.1,12.1
C39,C41,50.1,50.1
C39,C42,20.2,20.2
C39,C43,40.2,40.2
C39,C44,34.2,34.2
C39,C45,54.0,54.0
C39,C46,76.1,76.1
C39,C47,11.2,11.2
C39,C48,12.2,12.2
C39,C49,46.2,46.2
C39,C50,19.3,19.3
C40,C1,47.0,47.0
C40,C2,52.7,52.7
C40,C3,34.0,34.0
C40,C4,39.2,39.2
C40,C5,48.0,48.0
C40,C6,27.9,27.9
C40,C7,86.5,86.5
C40,C8,27.2,27.2
C40,C9,78.1,78.1
C40,C10,86.3,86.3
C40,C11,42.7,42.7
C40,C12,46.3,46.3
C40,C13,44.1,44.1
C40,C14,26.5,26.5
C40,C15,53.7,53.7
C40,C16,18.0,18.0
C40,C17,71.0,71.0
C40,C18,31.1,31.1
C40,C19,57.0,57.0
C40,C20,43.2,43.2
C40,C21,91.5,91.5
C40,C22,22.1,22.1
C40,C23,52.4,52.4
C40,C24,67.1,67.1
C40,C25,23.0,23.0
C40,C26,43.9,43.9
C40,C27,20.4,20.4
C40,C28,13.0,13.0
C40,C29,48.8,48.8
C40,C30,32.4,32.4
C40,C31,48.3,48.3
C40,C32,39.2,39.2
C40,C33,24.4,24.4
C40,C34,61.5,61.5
C40,C35,33.0,33.0
C40,C36,14.9,14.9
C40,C37,86.6,86.6
C40,C38,63.8,63.8
C40,C39,12.1,12.1
C40,C40,0.0,0.0
C40,C41,60.2,60.2
C40,C42,12.0,12.0
C40,C43,38.1,38.1
C40,C44,45.3,45.3
C40,C45,60.0,60.0
