airport_from,airport_to,cost,distance
C20,C48,13.6,13.6
C20,C49,65.3,65.3
C20,C50,38.9,38.9
C21,C1,39.4,39.4
C21,C2,25.3,25.3
C21,C3,44.4,44.4
C21,C4,52.0,52.0
C21,C5,44.0,44.0
C21,C6,55.5,55.5
C21,C7,17.0,17.0
C21,C8,48.9,48.9
C21,C9,32.6,32.6
C21,C10,56.6,56.6
C21,C11,53.3,53.3
C21,C12,72.3,72.3
C21,C13,38.3,38.3
C21,C14,36.4,36.4
C21,C15,37.2,37.2
C21,C16,45.0,45.0
C21,C17,47.9,47.9
C21,C18,41.2,41.2
C21,C19,18.7,18.7
C21,C20,65.3,65.3
C21,C21,0.0,0.0
C21,C22,8.1,8.1
C21,C23,36.1,36.1
C21,C24,63.9,63.9
C21,C25,35.9,35.9
C21,C26,12.7,12.7
C21,C27,45.5,45.5
C21,C28,38.3,38.3
C21,C29,20.4,20.4
C21,C30,40.7,40.7
C21,C31,13.4,13.4
C21,C32,35.8,35.8
C21,C33,32.2,32.2
C21,C34,34.4,34.4
C21,C35,41.6,41.6
C21,C36,45.4,45.4
C21,C37,39.7,39.7
C21,C38,58.5,58.5
C21,C39,60.2,60.2
C21,C40,20.0,20.0
C21,C41,43.6,43.6
C21,C42,51.3,51.3
C21,C43,44.6,44.6
C21,C44,59.5,59.5
C21,C45,28.8,28.8
C21,C46,38.0,38.0
C21,C47,42.4,42.4
C21,C48,52.0,52.0
C21,C49,25.6,25.6
C21,C50,39.2,39.2
C22,C1,31.4,31.4
C22,C2,20.8,20.8
C22,C3,37.6,37.6
C22,C4,51.5,51.5
C22,C5,51.0,51.0
C22,C6,62.8,62.8
C22,C7,16.2,16.2
C22,C8,41.0,41.0
C22,C9,39.1,39.1
C22,C10,64.4,64.4
C22,C11,46.1,46.1
C22,C12,80.0,80.0
C22,C13,36.4,36.4
C22,C14,29.5,29.5
C22,C15,44.7,44.7
C22,C16,52.0,52.0
C22,C17,55.9,55.9
C22,C18,49.2,49.2
C22,C19,18.4,18.4
C22,C20,70.0,70.0
C22,C21,8.1,8.1
C22,C22,0.0,0.0
C22,C23,39.4,39.4
C22,C24,69.4,69.4
C22,C25,43.7,43.7
C22,C26,16.8,16.8
C22,C27,52.8,52.8
C22,C28,35.4,35.4
C22,C29,19.4,19.4
C22,C30,41.8,41.8
C22,C31,11.2,11.2
C22,C32,36.2,36.2
C22,C33,25.1,25.1
C22,C34,39.8,39.8
C22,C35,48.5,48.5
C22,C36,43.9,43.9
C22,C37,43.9,43.9
C22,C38,62.6,62.6
C22,C39,66.5,66.5
C22,C40,24.7,24.7
C22,C41,49.0,49.0
C22,C42,52.4,52.4
C22,C43,50.2,50.2
C22,C44,61.6,61.6
C22,C45,20.9,20.9
C22,C46,38.4,38.4
C22,C47,40.8,40.8
C22,C48,56.5,56.5
C22,C49,33.2,33.2
C22,C50,46.7,46.7
C23,C1,61.1,61.1
C23,C2,60.2,60.2
C23,C3,51.9,51.9
C23,C4,87.8,87.8
C23,C5,27.8,27.8
C23,C6,70.1,70.1
C23,C7,53.2,53.2
C23,C8,64.5,64.5
C23,C9,18.7,18.7
C23,C10,66.1,66.1
C23,C11,60.4,60.4
C23,C12,81.5,81.5
C23,C13,74.4,74.4
C23,C14,46.5,46.5
C23,C15,54.2,54.2
C23,C16,28.4,28.4
C23,C17,49.3,49.3
C23,C18,50.2,50.2
C23,C19,22.8,22.8
C23,C20,31.6,31.6
C23,C21,36.1,36.1
C23,C22,39.4,39.4
C23,C23,0.0,0.0
C23,C24,33.1,33.1
C23,C25,33.0,33.0
C23,C26,23.4,23.4
C23,C27,62.0,62.0
C23,C28,74.2,74.2
C23,C29,23.3,23.3
C23,C30,75.6,75.6
C23,C31,49.2,49.2
C23,C32,13.6,13.6
C23,C33,46.0,46.0
C23,C34,62.0,62.0
C23,C35,61.5,61.5
C23,C36,25.6,25.6
C23,C37,6.3,6.3
C23,C38,23.4,23.4
C23,C39,34.2,34.2
C23,C40,52.2,52.2
C23,C41,69.9,69.9
C23,C42,19.0,19.0
C23,C43,17.5,17.5
C23,C44,24.2,24.2
C23,C45,55.8,55.8
C23,C46,14.1,14.1
C23,C47,78.6,78.6
C23,C48,18.1,18.1
C23,C49,45.4,45.4
C23,C50,30.5,30.5
C24,C1,94.0,94.0
C24,C2,89.2,89.2
C24,C3,84.5,84.5
C24,C4,111.5,111.5
C24,C5,25.6,25.6
C24,C6,73.9,73.9
C24,C7,80.1,80.1
C24,C8,97.5,97.5
C24,C9,32.2,32.2
C24,C10,66.4,66.4
C24,C11,92.6,92.6
C24,C12,78.1,78.1
C24,C13,100.6,100.6
C24,C14,79.5,79.5
C24,C15,64.4,64.4
C24,C16,25.0,25.0
C24,C17,48.5,48.5
C24,C18,55.6,55.6
C24,C19,55.1,55.1
C24,C20,8.2,8.2
C24,C21,63.9,63.9
C24,C22,69.4,69.4
C24,C23,33.1,33.1
C24,C24,0.0,0.0
C24,C25,39.1,39.1
C24,C26,52.6,52.6
C24,C27,69.5,69.5
C24,C28,101.6,101.6
C24,C29,56.0,56.0
C24,C30,98.0,98.0
C24,C31,77.3,77.3
C24,C32,45.1,45.1
C24,C33,79.1,79.1
C24,C34,78.5,78.5
C24,C35,71.8,71.8
C24,C36,53.7,53.7
C24,C37,27.0,27.0
C24,C38,14.9,14.9
C24,C39,10.0,10.0
C24,C40,74.1,74.1
C24,C41,83.9,83.9
C24,C42,38.3,38.3
C24,C43,19.3,19.3
C24,C44,31.1,31.1
C24,C45,87.8,87.8
C24,C46,44.6,44.6
C24,C47,104.3,104.3
C24,C48,15.5,15.5
C24,C49,60.8,60.8
C24,C50,33.4,33.4
C25,C1,74.5,74.5
C25,C2,59.0,59.0
C25,C3,74.0,74.0
C25,C4,74.7,74.7
C25,C5,13.5,13.5
C25,C6,38.2,38.2
C25,C7,48.1,48.1
C25,C8,82.4,82.4
C25,C9,14.3,14.3
C25,C10,33.2,33.2
C25,C11,83.2,83.2
C25,C12,48.5,48.5
C25,C13,66.2,66.2
C25,C14,66.6,66.6
C25,C15,25.6,25.6
C25,C16,14.1,14.1
C25,C17,16.6,16.6
C25,C18,18.2,18.2
C25,C19,39.7,39.7
C25,C20,44.4,44.4
C25,C21,35.9,35.9
C25,C22,43.7,43.7
C25,C23,33.0,33.0
C25,C24,39.1,39.1
C25,C25,0.0,0.0
C25,C26,31.1,31.1
C25,C27,31.6,31.6
C25,C28,68.2,68.2
C25,C29,41.8,41.8
C25,C30,60.8,60.8
C25,C31,47.0,47.0
C25,C32,44.3,44.3
C25,C33,63.8,63.8
C25,C34,39.7,39.7
C25,C35,33.1,33.1
C25,C36,57.3,57.3
C25,C37,30.1,30.1
C25,C38,42.4,42.4
C25,C39,31.2,31.2
C25,C40,37.9,37.9
C25,C41,44.8,44.8
C25,C42,51.5,51.5
C25,C43,24.0,24.0
C25,C44,53.2,53.2
C25,C45,64.6,64.6
C25,C46,45.7,45.7
C25,C47,69.3,69.3
C25,C48,35.4,35.4
C25,C49,22.5,22.5
C25,C50,5.7,5.7
C26,C1,44.4,44.4
C26,C2,37.1,37.1
C26,C3,43.2,43.2
C26,C4,64.7,64.7
C26,C5,35.7,35.7
C26,C6,59.2,59.2
C26,C7,29.7,29.7
C26,C8,51.4,51.4
C26,C9,23.2,23.2
C26,C10,58.3,58.3
C26,C11,52.4,52.4
C26,C12,74.4,74.4
C26,C13,51.0,51.0
C26,C14,35.6,35.6
C26,C15,41.1,41.1
C26,C16,36.7,36.7
C26,C17,46.0,46.0
C26,C18,41.9,41.9
C26,C19,9.8,9.8
C26,C20,53.3,53.3
C26,C21,12.7,12.7
C26,C22,16.8,16.8
C26,C23,23.4,23.4
C26,C24,52.6,52.6
C26,C25,31.1,31.1
C26,C26,0.0,0.0
C26,C27,49.6,49.6
C26,C28,50.8,50.8
C26,C29,12.1,12.1
C26,C30,53.0,53.0
C26,C31,25.8,25.8
C26,C32,24.0,24.0
C26,C33,32.8,32.8
C26,C34,43.2,43.2
C26,C35,47.1,47.1
C26,C36,35.1,35.1
C26,C37,27.3,27.3
C26,C38,46.1,46.1
C26,C39,50.1,50.1
C26,C40,30.7,30.7
C26,C41,52.0,52.0
C26,C42,38.9,38.9
C26,C43,33.5,33.5
C26,C44,46.9,46.9
C26,C45,36.0,36.0
C26,C46,26.2,26.2
C26,C47,55.2,55.2
C26,C48,39.8,39.8
C26,C49,29.8,29.8
C26,C50,32.7,32.7
C27,C1,82.7,82.7
C27,C2,57.5,57.5
C27,C3,89.9,89.9
C27,C4,57.1,57.1
C27,C5,44.3,44.3
C27,C6,10.0,10.0
C27,C7,46.6,46.6
C27,C8,93.5,93.5
C27,C9,44.6,44.6
C27,C10,14.3,14.3
C27,C11,98.7,98.7
C27,C12,27.8,27.8
C27,C13,55.5,55.5
C27,C14,81.8,81.8
C27,C15,8.5,8.5
C27,C16,44.7,44.7
C27,C17,22.7,22.7
C27,C18,13.9,13.9
C27,C19,59.5,59.5
C27,C20,75.6,75.6
C27,C21,45.5,45.5
C27,C22,52.8,52.8
C27,C23,62.0,62.0
C27,C24,69.5,69.5
C27,C25,31.6,31.6
C27,C26,49.6,49.6
C27,C27,0.0,0.0
C27,C28,59.5,59.5
C27,C29,61.7,61.7
C27,C30,44.0,44.0
C27,C31,48.9,48.9
C27,C32,70.6,70.6
C27,C33,77.7,77.7
C27,C34,20.4,20.4
C27,C35,6.1,6.1
C27,C36,83.2,83.2
C27,C37,60.5,60.5
C27,C38,74.0,74.0
C27,C39,60.5,60.5
C27,C40,31.6,31.6
C27,C41,18.7,18.7
C27,C42,81.1,81.1
C27,C43,55.7,55.7
C27,C44,84.2,84.2
C27,C45,70.8,70.8
C27,C46,72.4,72.4
C27,C47,56.7,56.7
C27,C48,67.1,67.1
C27,C49,20.1,20.1
C27,C50,36.8,36.8
C28,C1,41.0,41.0
C28,C2,15.3,15.3
C28,C3,59.7,59.7
C28,C4,20.0,20.0
C28,C5,79.4,79.4
C28,C6,67.8,67.8
C28,C7,21.5,21.5
C28,C8,53.2,53.2
C28,C9,69.5,69.5
C28,C10,73.8,73.8
C28,C11,65.0,65.0
C28,C12,86.0,86.0
C28,C13,5.0,5.0
C28,C14,53.6,53.6
C28,C15,54.7,54.7
C28,C16,80.4,80.4
C28,C17,74.0,74.0
C28,C18,64.2,64.2
C28,C19,53.8,53.8
C28,C20,103.4,103.4
C28,C21,38.3,38.3
C28,C22,35.4,35.4
C28,C23,74.2,74.2
C28,C24,101.6,101.6
C28,C25,68.2,68.2
C28,C26,50.8,50.8
C28,C27,59.5,59.5
C28,C28,0.0,0.0
C28,C29,54.6,54.6
C28,C30,19.8,19.8
C28,C31,25.0,25.0
C28,C32,71.5,71.5
C28,C33,48.8,48.8
C28,C34,39.2,39.2
C28,C35,53.5,53.5
C28,C36,77.9,77.9
C28,C37,77.9,77.9
C28,C38,96.8,96.8
C28,C39,96.8,96.8
C28,C40,31.0,31.0
C28,C41,44.8,44.8
C28,C42,87.7,87.7
C28,C43,82.3,82.3
C28,C44,96.9,96.9
C28,C45,31.4,31.4
C28,C46,73.7,73.7
C28,C47,8.1,8.1
C28,C48,90.2,90.2
C28,C49,48.0,48.0
C28,C50,73.0,73.0
C29,C1,38.0,38.0
C29,C2,39.6,39.6
C29,C3,32.4,32.4
C29,C4,70.8,70.8
C29,C5,43.9,43.9
C29,C6,71.3,71.3
C29,C7,35.4,35.4
C29,C8,42.7,42.7
C29,C9,31.3,31.3
C29,C10,70.3,70.3
C29,C11,41.6,41.6
C29,C12,86.5,86.5
C29,C13,55.8,55.8
C29,C14,25.5,25.5
C29,C15,53.1,53.1
C29,C16,44.8,44.8
C29,C17,57.4,57.4
C29,C18,53.9,53.9
C29,C19,2.2,2.2
C29,C20,54.9,54.9
C29,C21,20.4,20.4
C29,C22,19.4,19.4
C29,C23,23.3,23.3
C29,C24,56.0,56.0
C29,C25,41.8,41.8
C29,C26,12.1,12.1
C29,C27,61.7,61.7
C29,C28,54.6,54.6
C29,C29,0.0,0.0
C29,C30,60.5,60.5
C29,C31,30.5,30.5
C29,C32,17.0,17.0
C29,C33,23.8,23.8
C29,C34,54.0,54.0
C29,C35,58.9,58.9
C29,C36,25.0,25.0
C29,C37,29.1,29.1
C29,C38,46.6,46.6
C29,C39,55.6,55.6
C29,C40,40.3,40.3
C29,C41,63.1,63.1
C29,C42,33.2,33.2
C29,C43,38.3,38.3
C29,C44,43.0,43.0
C29,C45,32.6,32.6
C29,C46,19.1,19.1
C29,C47,60.2,60.2
C29,C48,41.4,41.4
C29,C49,41.8,41.8
C29,C50,42.4,42.4
C30,C1,58.0,58.0
C30,C2,28.4,28.4
C30,C3,74.1,74.1
C30,C4,13.9,13.9
C30,C5,73.6,73.6
C30,C6,51.0,51.0
C30,C7,25.7,25.7
C30,C8,70.3,70.3
C30,C9,66.1,66.1
C30,C10,58.2,58.2
C30,C11,80.8,80.8
C30,C12,68.7,68.7
C30,C13,14.9,14.9
C30,C14,67.0,67.0
C30,C15,41.4,41.4
C30,C16,74.4,74.4
C30,C17,62.4,62.4
C30,C18,52.0,52.0
C30,C19,59.1,59.1
C30,C20,101.4,101.4
C30,C21,40.7,40.7
C30,C22,41.8,41.8
C30,C23,75.6,75.6
C30,C24,98.0,98.0
C30,C25,60.8,60.8
C30,C26,53.0,53.0
C30,C27,44.0,44.0
C30,C28,19.8,19.8
C30,C29,60.5,60.5
C30,C30,0.0,0.0
C30,C31,30.8,30.8
C30,C32,76.5,76.5
C30,C33,62.0,62.0
C30,C34,24.1,24.1
C30,C35,38.0,38.0
C30,C36,85.4,85.4
C30,C37,77.9,77.9
C30,C38,96.2,96.2
C30,C39,91.6,91.6
C30,C40,24.1,24.1
C30,C41,26.9,26.9
C30,C42,91.9,91.9
C30,C43,79.5,79.5
C30,C44,99.6,99.6
C30,C45,46.7,46.7
C30,C46,78.7,78.7
C30,C47,13.9,13.9
C30,C48,89.1,89.1
C30,C49,38.5,38.5
C30,C50,66.2,66.2
C31,C1,34.1,34.1
C31,C2,12.2,12.2
C31,C3,45.4,45.4
C31,C4,40.3,40.3
C31,C5,56.6,56.6
C31,C6,58.7,58.7
C31,C7,5.1,5.1
C31,C8,45.5,45.5
C31,C9,45.6,45.6
C31,C10,61.9,61.9
C31,C11,53.1,53.1
C31,C12,76.7,76.7
C31,C13,25.5,25.5
C31,C14,37.7,37.7
C31,C15,41.6,41.6
C31,C16,57.6,57.6
C31,C17,56.6,56.6
C31,C18,48.3,48.3
C31,C19,29.4,29.4
C31,C20,78.7,78.7
C31,C21,13.4,13.4
C31,C22,11.2,11.2
C31,C23,49.2,49.2
C31,C24,77.3,77.3
C31,C25,47.0,47.0
C31,C26,25.8,25.8
C31,C27,48.9,48.9
C31,C28,25.0,25.0
C31,C29,30.5,30.5
C31,C30,30.8,30.8
C31,C31,0.0,0.0
C31,C32,47.2,47.2
C31,C33,32.8,32.8
C31,C34,32.8,32.8
C31,C35,43.8,43.8
C31,C36,55.0,55.0
C31,C37,53.0,53.0
C31,C38,71.9,71.9
C31,C39,73.2,73.2
C31,C40,17.8,17.8
C31,C41,41.6,41.6
C31,C42,63.3,63.3
C31,C43,57.9,57.9
C31,C44,72.1,72.1
C31,C45,21.9,21.9
C31,C46,49.4,49.4
C31,C47,29.8,29.8
C31,C48,65.4,65.4
C31,C49,31.3,31.3
C31,C50,51.0,51.0
C32,C1,51.4,51.4
C32,C2,56.6,56.6
C32,C3,39.5,39.5
C32,C4,87.4,87.4
C32,C5,41.0,41.0
C32,C6,79.4,79.4
C32,C7,51.9,51.9
C32,C8,53.0,53.0
C32,C9,30.5,30.5
C32,C10,76.5,76.5
C32,C11,47.5,47.5
C32,C12,92.4,92.4
C32,C13,72.6,72.6
C32,C14,35.0,35.0
C32,C15,62.3,62.3
C32,C16,41.7,41.7
C32,C17,60.8,60.8
C32,C18,60.2,60.2
C32,C19,17.8,17.8
C32,C20,42.0,42.0
C32,C21,35.8,35.8
C32,C22,36.2,36.2
C32,C23,13.6,13.6
C32,C24,45.1,45.1
C32,C25,44.3,44.3
C32,C26,24.0,24.0
C32,C27,70.6,70.6
C32,C28,71.5,71.5
C32,C29,17.0,17.0
C32,C30,76.5,76.5
C32,C31,47.2,47.2
C32,C32,0.0,0.0
C32,C33,35.5,35.5
C32,C34,66.9,66.9
C32,C35,69.1,69.1
C32,C36,13.0,13.0
C32,C37,19.7,19.7
C32,C38,33.0,33.0
C32,C39,47.4,47.4
C32,C40,54.7,54.7
C32,C41,75.5,75.5
C32,C42,16.3,16.3
C32,C43,31.1,31.1
C32,C44,26.4,26.4
C32,C45,48.3,48.3
C32,C46,2.2,2.2
C32,C47,77.0,77.0
C32,C48,29.6,29.6
C32,C49,52.0,52.0
C32,C50,42.7,42.7
C33,C1,16.2,16.2
C33,C2,34.4,34.4
C33,C3,12.6,12.6
C33,C4,68.2,68.2
C33,C5,67.4,67.4
C33,C6,87.7,87.7
C33,C7,37.5,37.5
C33,C8,19.0,19.0
C33,C9,54.8,54.8
C33,C10,88.6,88.6
C33,C11,21.1,21.1
C33,C12,104.5,104.5
C33,C13,52.0,52.0
C33,C14,5.0,5.0
C33,C15,69.4,69.4
C33,C16,68.4,68.4
C33,C17,78.2,78.2
C33,C18,72.8,72.8
C33,C19,25.3,25.3
C33,C20,77.1,77.1
C33,C21,32.2,32.2
C33,C22,25.1,25.1
C33,C23,46.0,46.0
C33,C24,79.1,79.1
C33,C25,63.8,63.8
C33,C26,32.8,32.8
C33,C27,77.7,77.7
C33,C28,48.8,48.8
C33,C29,23.8,23.8
C33,C30,62.0,62.0
C33,C31,32.8,32.8
C33,C32,35.5,35.5
C33,C33,0.0,0.0
C33,C34,64.6,64.6
C33,C35,73.6,73.6
C33,C36,35.0,35.0
C33,C37,52.2,52.2
C33,C38,68.3,68.3
C33,C39,79.2,79.2
C33,C40,49.4,49.4
C33,C41,73.7,73.7
C33,C42,50.0,50.0
C33,C43,62.0,62.0
C33,C44,61.0,61.0
C33,C45,17.9,17.9
C33,C46,36.9,36.9
C33,C47,56.3,56.3
C33,C48,64.0,64.0
C33,C49,57.8,57.8
C33,C50,65.3,65.3
C34,C1,66.6,66.6
C34,C2,38.9,38.9
C34,C3,77.3,77.3
C34,C4,37.7,37.7
C34,C5,53.1,53.1
C34,C6,28.6,28.6
C34,C7,29.2,29.2
C34,C8,78.2,78.2
C34,C9,48.3,48.3
C34,C10,34.7,34.7
C34,C11,85.5,85.5
C34,C12,47.0,47.0
C34,C13,35.2,35.2
C34,C14,69.3,69.3
C34,C15,17.5,17.5
C34,C16,53.8,53.8
C34,C17,38.6,38.6
C34,C18,28.2,28.2
C34,C19,52.0,52.0
C34,C20,83.1,83.1
C34,C21,34.4,34.4
C34,C22,39.8,39.8
C34,C23,62.0,62.0
C34,C24,78.5,78.5
C34,C25,39.7,39.7
C34,C26,43.2,43.2
C34,C27,20.4,20.4
C34,C28,39.2,39.2
C34,C29,54.0,54.0
C34,C30,24.1,24.1
C34,C31,32.8,32.8
C34,C32,66.9,66.9
C34,C33,64.6,64.6
C34,C34,0.0,0.0
C34,C35,14.3,14.3
C34,C36,78.2,78.2
C34,C37,62.6,62.6
C34,C38,79.3,79.3
C34,C39,70.9,70.9
C34,C40,15.2,15.2
C34,C41,9.2,9.2
C34,C42,80.4,80.4
C34,C43,61.4,61.4
C34,C44,86.0,86.0
C34,C45,54.4,54.4
C34,C46,69.1,69.1
C34,C47,36.3,36.3
C34,C48,72.1,72.1
C34,C49,17.8,17.8
C34,C50,45.3,45.3
C35,C1,77.8,77.8
C35,C2,51.9,51.9
C35,C3,86.0,86.0
C35,C4,51.2,51.2
C35,C5,46.3,46.3
C35,C6,15.0,15.0
C35,C7,41.2,41.2
C35,C8,88.9,88.9
C35,C9,44.9,44.9
C35,C10,20.4,20.4
C35,C11,94.7,94.7
C35,C12,33.3,33.3
C35,C13,49.5,49.5
C35,C14,77.9,77.9
C35,C15,7.6,7.6
C35,C16,46.9,46.9
C35,C17,26.9,26.9
C35,C18,17.0,17.0
C35,C19,56.8,56.8
C35,C20,77.5,77.5
C35,C21,41.6,41.6
C35,C22,48.5,48.5
C35,C23,61.5,61.5
C35,C24,71.8,71.8
C35,C25,33.1,33.1
C35,C26,47.1,47.1
C35,C27,6.1,6.1
C35,C28,53.5,53.5
C35,C29,58.9,58.9
C35,C30,38.0,38.0
C35,C31,43.8,43.8
C35,C32,69.1,69.1
C35,C33,73.6,73.6
C35,C34,14.3,14.3
C35,C35,0.0,0.0
C35,C36,81.4,81.4
C35,C37,60.6,60.6
C35,C38,75.2,75.2
C35,C39,63.3,63.3
C35,C40,26.2,26.2
C35,C41,13.4,13.4
C35,C42,80.5,80.5
C35,C43,56.9,56.9
C35,C44,84.4,84.4
C35,C45,65.8,65.8
C35,C46,71.0,71.0
C35,C47,50.6,50.6
C35,C48,68.2,68.2
C35,C49,17.3,17.3
C35,C50,38.6,38.6
C36,C1,51.0,51.0
C36,C2,62.7,62.7
C36,C3,34.5,34.5
C36,C4,95.3,95.3
C36,C5,53.4,53.4
C36,C6,92.2,92.2
C36,C7,60.0,60.0
C36,C8,49.5,49.5
C36,C9,43.4,43.4
C36,C10,89.5,89.5
C36,C11,41.0,41.0
C36,C12,105.3,105.3
C36,C13,79.8,79.8
C36,C14,32.7,32.7
C36,C15,74.8,74.8
C36,C16,54.0,54.0
C36,C17,73.8,73.8
C36,C18,73.1,73.1
C36,C19,26.7,26.7
C36,C20,49.0,49.0
C36,C21,45.4,45.4
C36,C22,43.9,43.9
C36,C23,25.6,25.6
C36,C24,53.7,53.7
C36,C25,57.3,57.3
C36,C26,35.1,35.1
C36,C27,83.2,83.2
C36,C28,77.9,77.9
C36,C29,25.0,25.0
C36,C30,85.4,85.4
C36,C31,55.0,55.0
C36,C32,13.0,13.0
C36,C33,35.0,35.0
C36,C34,78.2,78.2
C36,C35,81.4,81.4
C36,C36,0.0,0.0
C36,C37,31.1,31.1
C36,C38,39.8,39.8
C36,C39,57.7,57.7
C36,C40,65.1,65.1
C36,C41,87.1,87.1
C36,C42,17.0,17.0
C36,C43,42.4,42.4
C36,C44,28.0,28.0
C36,C45,51.0,51.0
C36,C46,11.7,11.7
C36,C47,84.2,84.2
C36,C48,38.5,38.5
C36,C49,64.2,64.2
C36,C50,55.6,55.6
C37,C1,67.0,67.0
C37,C2,64.4,64.4
C37,C3,58.2,58.2
C37,C4,90.5,90.5
C37,C5,22.8,22.8
C37,C6,68.0,68.0
C37,C7,56.6,56.6
C37,C8,70.7,70.7
C37,C9,16.0,16.0
C37,C10,63.3,63.3
C37,C11,66.7,66.7
C37,C12,78.3,78.3
C37,C13,77.8,77.8
C37,C14,52.8,52.8
C37,C15,53.2,53.2
C37,C16,23.3,23.3
C37,C17,45.9,45.9
C37,C18,48.0,48.0
C37,C19,28.3,28.3
C37,C20,26.2,26.2
C37,C21,39.7,39.7
C37,C22,43.9,43.9
C37,C23,6.3,6.3
C37,C24,27.0,27.0
C37,C25,30.1,30.1
C37,C26,27.3,27.3
C37,C27,60.5,60.5
C37,C28,77.9,77.9
C37,C29,29.1,29.1
C37,C30,77.9,77.9
C37,C31,53.0,53.0
C37,C32,19.7,19.7
C37,C33,52.2,52.2
C37,C34,62.6,62.6
C37,C35,60.6,60.6
C37,C36,31.1,31.1
C37,C37,0.0,0.0
C37,C38,18.9,18.9
C37,C39,27.9,27.9
C37,C40,54.0,54.0
C37,C41,70.0,70.0
C37,C42,21.6,21.6
C37,C43,11.4,11.4
C37,C44,23.8,23.8
C37,C45,61.2,61.2
C37,C46,20.0,20.0
C37,C47,81.8,81.8
C37,C48,12.6,12.6
C37,C49,45.3,45.3
C37,C50,26.7,26.7
C38,C1,83.9,83.9
C38,C2,83.2,83.2
C38,C3,72.2,72.2
C38,C4,109.0,109.0
C38,C5,30.4,30.4
C38,C6,80.0,80.0
C38,C7,75.5,75.5
C38,C8,86.0,86.0
C38,C9,31.1,31.1
C38,C10,73.7,73.7
C38,C11,79.9,79.9
C38,C12,87.0,87.0
C38,C13,96.6,96.6
C38,C14,68.0,68.0
C38,C15,67.6,67.6
C38,C16,30.3,30.3
C38,C17,55.4,55.4
C38,C18,60.4,60.4
C38,C19,46.2,46.2
C38,C20,9.2,9.2
C38,C21,58.5,58.5
C38,C22,62.6,62.6
C38,C23,23.4,23.4
C38,C24,14.9,14.9
C38,C25,42.4,42.4
C38,C26,46.1,46.1
C38,C27,74.0,74.0
C38,C28,96.8,96.8
C38,C29,46.6,46.6
C38,C30,96.2,96.2
C38,C31,71.9,71.9
C38,C32,33.0,33.0
C38,C33,68.3,68.3
C38,C34,79.3,79.3
C38,C35,75.2,75.2
C38,C36,39.8,39.8
C38,C37,18.9,18.9
C38,C38,0.0,0.0
C38,C39,22.4,22.4
C38,C40,72.1,72.1
C38,C41,86.0,86.0
C38,C42,23.7,23.7
C38,C43,18.4,18.4
C38,C44,16.4,16.4
C38,C45,79.1,79.1
C38,C46,32.1,32.1
C38,C47,100.6,100.6
C38,C48,7.2,7.2
C38,C49,61.6,61.6
C38,C50,37.4,37.4
C39,C1,93.3,93.3
C39,C2,85.4,85.4
C39,C3,86.0,86.0
C39,C4,105.3,105.3
C39,C5,18.0,18.0
C39,C6,64.4,64.4
C39,C7,75.6,75.6
C39,C8,98.1,98.1
C39,C9,27.7,27.7
C39,C10,56.6,56.6
C39,C11,94.6,94.6
C39,C12,68.1,68.1
C39,C13,95.5,95.5
C39,C14,80.3,80.3
C39,C15,56.0,56.0
C39,C16,17.2,17.2
C39,C17,38.9,38.9
C39,C18,46.6,46.6
C39,C19,54.3,54.3
C39,C20,18.0,18.0
C39,C21,60.2,60.2
C39,C22,66.5,66.5
C39,C23,34.2,34.2
C39,C24,10.0,10.0
C39,C25,31.2,31.2
C39,C26,50.1,50.1
C39,C27,60.5,60.5
C39,C28,96.8,96.8
C39,C29,55.6,55.6
C39,C30,91.6,91.6
C39,C31,73.2,73.2
C39,C32,47.4,47.4
C39,C33,79.2,79.2
C39,C34,70.9,70.9
C39,C35,63.3,63.3
C39,C36,57.7,57.7
C39,C37,27.9,27.9
C39,C38,22.4,22.4
C39,C39,0.0,0.0
C39,C40,68.0,68.0
C39,C41,75.7,75.7
C39,C42,43.8,43.8
C39,C43,17.3,17.3
C39,C44,38.6,38.6
C39,C45,86.0,86.0
C39,C46,47.4,47.4
C39,C47,98.9,98.9
C39,C48,19.8,19.8
C39,C49,53.6,53.6
C39,C50,25.6,25.6
C40,C1,51.9,51.9
C40,C2,25.9,25.9
C40,C3,62.0,62.0
C40,C4,37.4,37.4
C40,C5,50.1,50.1
C40,C6,41.2,41.2
C40,C7,15.0,15.0
C40,C8,63.2,63.2
C40,C9,42.0,42.0
C40,C10,45.2,45.2
C40,C11,70.3,70.3
C40,C12,59.4,59.4
C40,C13,28.4,28.4
C40,C14,54.1,54.1
C40,C15,25.1,25.1
C40,C16,51.0,51.0
C40,C17,43.1,43.1
C40,C18,33.5,33.5
C40,C19,38.5,38.5
C40,C20,77.3,77.3
C40,C21,20.0,20.0
C40,C22,24.7,24.7
C40,C23,52.2,52.2
C40,C24,74.1,74.1
C40,C25,37.9,37.9
C40,C26,30.7,30.7
C40,C27,31.6,31.6
C40,C28,31.0,31.0
C40,C29,40.3,40.3
C40,C30,24.1,24.1
C40,C31,17.8,17.8
C40,C32,54.7,54.7
C40,C33,49.4,49.4
C40,C34,15.2,15.2
C40,C35,26.2,26.2
C40,C36,65.1,65.1
C40,C37,54.0,54.0
C40,C38,72.1,72.1
C40,C39,68.0,68.0
C40,C40,0.0,0.0
C40,C41,24.4,24.4
C40,C42,69.4,69.4
C40,C43,55.4,55.4
C40,C44,76.3,76.3
C40,C45,39.7,39.7
