airport_from,airport_to,cost,distance
C20,C48,30.5,30.5
C20,C49,60.0,60.0
C20,C50,59.7,59.7
C21,C1,58.5,58.5
C21,C2,86.6,86.6
C21,C3,50.2,50.2
C21,C4,29.1,29.1
C21,C5,3.6,3.6
C21,C6,34.5,34.5
C21,C7,70.6,70.6
C21,C8,49.3,49.3
C21,C9,34.5,34.5
C21,C10,31.6,31.6
C21,C11,32.0,32.0
C21,C12,26.4,26.4
C21,C13,45.2,45.2
C21,C14,44.7,44.7
C21,C15,64.9,64.9
C21,C16,51.2,51.2
C21,C17,99.2,99.2
C21,C18,21.3,21.3
C21,C19,60.2,60.2
C21,C20,43.4,43.4
C21,C21,0.0,0.0
C21,C22,74.6,74.6
C21,C23,81.3,81.3
C21,C24,54.4,54.4
C21,C25,66.4,66.4
C21,C26,20.4,20.4
C21,C27,32.8,32.8
C21,C28,30.7,30.7
C21,C29,28.3,28.3
C21,C30,86.5,86.5
C21,C31,75.1,75.1
C21,C32,9.8,9.8
C21,C33,55.2,55.2
C21,C34,70.4,70.4
C21,C35,56.3,56.3
C21,C36,20.6,20.6
C21,C37,91.9,91.9
C21,C38,81.0,81.0
C21,C39,16.6,16.6
C21,C40,102.3,102.3
C21,C41,60.3,60.3
C21,C42,53.1,53.1
C21,C43,23.9,23.9
C21,C44,42.4,42.4
C21,C45,23.0,23.0
C21,C46,64.8,64.8
C21,C47,80.8,80.8
C21,C48,57.4,57.4
C21,C49,79.1,79.1
C21,C50,101.5,101.5
C22,C1,29.6,29.6
C22,C2,13.9,13.9
C22,C3,50.4,50.4
C22,C4,73.2,73.2
C22,C5,74.6,74.6
C22,C6,67.6,67.6
C22,C7,18.7,18.7
C22,C8,39.8,39.8
C22,C9,108.6,108.6
C22,C10,80.8,80.8
C22,C11,105.2,105.2
C22,C12,53.5,53.5
C22,C13,40.1,40.1
C22,C14,33.2,33.2
C22,C15,33.1,33.1
C22,C16,29.2,29.2
C22,C17,36.0,36.0
C22,C18,79.7,79.7
C22,C19,38.0,38.0
C22,C20,31.4,31.4
C22,C21,74.6,74.6
C22,C22,0.0,0.0
C22,C23,48.8,48.8
C22,C24,42.8,42.8
C22,C25,84.4,84.4
C22,C26,85.0,85.0
C22,C27,99.7,99.7
C22,C28,46.0,46.0
C22,C29,66.7,66.7
C22,C30,31.8,31.8
C22,C31,65.4,65.4
C22,C32,77.2,77.2
C22,C33,67.1,67.1
C22,C34,53.7,53.7
C22,C35,37.3,37.3
C22,C36,54.1,54.1
C22,C37,22.4,22.4
C22,C38,26.9,26.9
C22,C39,79.2,79.2
C22,C40,36.2,36.2
C22,C41,49.0,49.0
C22,C42,64.8,64.8
C22,C43,79.2,79.2
C22,C44,47.1,47.1
C22,C45,53.7,53.7
C22,C46,58.0,58.0
C22,C47,44.6,44.6
C22,C48,36.2,36.2
C22,C49,67.4,67.4
C22,C50,35.2,35.2
C23,C1,28.6,28.6
C23,C2,45.2,45.2
C23,C3,31.8,31.8
C23,C4,96.1,96.1
C23,C5,79.1,79.1
C23,C6,53.6,53.6
C23,C7,65.6,65.6
C23,C8,75.6,75.6
C23,C9,107.1,107.1
C23,C10,67.4,67.4
C23,C11,102.3,102.3
C23,C12,55.1,55.1
C23,C13,37.3,37.3
C23,C14,43.1,43.1
C23,C15,20.6,20.6
C23,C16,37.5,37.5
C23,C17,34.1,34.1
C23,C18,72.9,72.9
C23,C19,79.6,79.6
C23,C20,50.6,50.6
C23,C21,81.3,81.3
C23,C22,48.8,48.8
C23,C23,0.0,0.0
C23,C24,26.9,26.9
C23,C25,49.0,49.0
C23,C26,99.5,99.5
C23,C27,90.9,90.9
C23,C28,67.1,67.1
C23,C29,57.5,57.5
C23,C30,22.6,22.6
C23,C31,22.1,22.1
C23,C32,88.8,88.8
C23,C33,38.0,38.0
C23,C34,14.4,14.4
C23,C35,77.1,77.1
C23,C36,64.8,64.8
C23,C37,40.8,40.8
C23,C38,23.7,23.7
C23,C39,93.9,93.9
C23,C40,39.1,39.1
C23,C41,89.7,89.7
C23,C42,37.6,37.6
C23,C43,97.9,97.9
C23,C44,38.9,38.9
C23,C45,59.4,59.4
C23,C46,99.2,99.2
C23,C47,4.5,4.5
C23,C48,76.6,76.6
C23,C49,22.1,22.1
C23,C50,39.0,39.0
C24,C1,13.2,13.2
C24,C2,47.3,47.3
C24,C3,8.2,8.2
C24,C4,70.1,70.1
C24,C5,52.4,52.4
C24,C6,30.2,30.2
C24,C7,53.7,53.7
C24,C8,54.9,54.9
C24,C9,81.8,81.8
C24,C10,44.7,44.7
C24,C11,77.3,77.3
C24,C12,28.2,28.2
C24,C13,11.2,11.2
C24,C14,19.7,19.7
C24,C15,13.4,13.4
C24,C16,17.0,17.0
C24,C17,49.6,49.6
C24,C18,48.1,48.1
C24,C19,61.6,61.6
C24,C20,28.3,28.3
C24,C21,54.4,54.4
C24,C22,42.8,42.8
C24,C23,26.9,26.9
C24,C24,0.0,0.0
C24,C25,41.8,41.8
C24,C26,72.6,72.6
C24,C27,67.4,67.4
C24,C28,42.2,42.2
C24,C29,32.5,32.5
C24,C30,35.8,35.8
C24,C31,28.3,28.3
C24,C32,61.8,61.8
C24,C33,24.3,24.3
C24,C34,18.7,18.7
C24,C35,58.3,58.3
C24,C36,38.1,38.1
C24,C37,48.1,48.1
C24,C38,31.8,31.8
C24,C39,67.1,67.1
C24,C40,53.9,53.9
C24,C41,70.2,70.2
C24,C42,22.1,22.1
C24,C43,71.3,71.3
C24,C44,12.1,12.1
C24,C45,32.6,32.6
C24,C46,79.3,79.3
C24,C47,26.4,26.4
C24,C48,58.1,58.1
C24,C49,31.8,31.8
C24,C50,53.3,53.3
C25,C1,54.8,54.8
C25,C2,87.3,87.3
C25,C3,34.9,34.9
C25,C4,92.6,92.6
C25,C5,62.9,62.9
C25,C6,32.6,32.6
C25,C7,94.9,94.9
C25,C8,90.9,90.9
C25,C9,76.8,76.8
C25,C10,37.1,37.1
C25,C11,71.7,71.7
C25,C12,50.4,50.4
C25,C13,47.9,47.9
C25,C14,57.8,57.8
C25,C15,52.3,52.3
C25,C16,57.8,57.8
C25,C17,82.6,82.6
C25,C18,47.5,47.5
C25,C19,99.6,99.6
C25,C20,65.7,65.7
C25,C21,66.4,66.4
C25,C22,84.4,84.4
C25,C23,49.0,49.0
C25,C24,41.8,41.8
C25,C25,0.0,0.0
C25,C26,86.7,86.7
C25,C27,57.1,57.1
C25,C28,72.9,72.9
C25,C29,38.9,38.9
C25,C30,69.6,69.6
C25,C31,27.7,27.7
C25,C32,76.2,76.2
C25,C33,17.9,17.9
C25,C34,35.5,35.5
C25,C35,95.8,95.8
C25,C36,62.2,62.2
C25,C37,86.0,86.0
C25,C38,68.1,68.1
C25,C39,82.9,82.9
C25,C40,87.5,87.5
C25,C41,106.4,106.4
C25,C42,20.6,20.6
C25,C43,89.7,89.7
C25,C44,41.9,41.9
C25,C45,55.6,55.6
C25,C46,114.6,114.6
C25,C47,52.4,52.4
C25,C48,96.0,96.0
C25,C49,29.7,29.7
C25,C50,87.3,87.3
C26,C1,74.5,74.5
C26,C2,98.1,98.1
C26,C3,69.4,69.4
C26,C4,18.0,18.0
C26,C5,23.8,23.8
C26,C6,54.9,54.9
C26,C7,76.6,76.6
C26,C8,51.5,51.5
C26,C9,36.7,36.7
C26,C10,51.0,51.0
C26,C11,37.0,37.0
C26,C12,44.6,44.6
C26,C13,62.4,62.4
C26,C14,59.5,59.5
C26,C15,81.6,81.6
C26,C16,66.2,66.2
C26,C17,113.7,113.7
C26,C18,40.2,40.2
C26,C19,61.3,61.3
C26,C20,55.8,55.8
C26,C21,20.4,20.4
C26,C22,85.0,85.0
C26,C23,99.5,99.5
C26,C24,72.6,72.6
C26,C25,86.7,86.7
C26,C26,0.0,0.0
C26,C27,45.0,45.0
C26,C28,39.1,39.1
C26,C29,48.7,48.7
C26,C30,102.0,102.0
C26,C31,95.0,95.0
C26,C32,11.0,11.0
C26,C33,75.5,75.5
C26,C34,89.6,89.6
C26,C35,58.1,58.1
C26,C36,35.1,35.1
C26,C37,104.6,104.6
C26,C38,96.2,96.2
C26,C39,5.8,5.8
C26,C40,116.3,116.3
C26,C41,57.7,57.7
C26,C42,73.3,73.3
C26,C43,9.0,9.0
C26,C44,60.8,60.8
C26,C45,40.0,40.0
C26,C46,59.2,59.2
C26,C47,98.5,98.5
C26,C48,59.5,59.5
C26,C49,99.0,99.0
C26,C50,115.4,115.4
C27,C1,76.6,76.6
C27,C2,109.6,109.6
C27,C3,60.1,60.1
C27,C4,59.9,59.9
C27,C5,30.3,30.3
C27,C6,37.5,37.5
C27,C7,99.6,99.6
C27,C8,81.0,81.0
C27,C9,20.0,20.0
C27,C10,23.6,23.6
C27,C11,15.0,15.0
C27,C12,46.2,46.2
C27,C13,62.4,62.4
C27,C14,66.7,66.7
C27,C15,80.4,80.4
C27,C16,72.0,72.0
C27,C17,116.8,116.8
C27,C18,20.1,20.1
C27,C19,92.0,92.0
C27,C20,69.0,69.0
C27,C21,32.8,32.8
C27,C22,99.7,99.7
C27,C23,90.9,90.9
C27,C24,67.4,67.4
C27,C25,57.1,57.1
C27,C26,45.0,45.0
C27,C27,0.0,0.0
C27,C28,61.1,61.1
C27,C29,35.0,35.0
C27,C30,103.1,103.1
C27,C31,76.9,76.9
C27,C32,39.4,39.4
C27,C33,55.1,55.1
C27,C34,77.2,77.2
C27,C35,88.0,88.0
C27,C36,48.4,48.4
C27,C37,113.0,113.0
C27,C38,98.6,98.6
C27,C39,44.8,44.8
C27,C40,120.8,120.8
C27,C41,92.9,92.9
C27,C42,54.4,54.4
C27,C43,52.5,52.5
C27,C44,56.6,56.6
C27,C45,46.6,46.6
C27,C46,97.5,97.5
C27,C47,92.0,92.0
C27,C48,89.0,89.0
C27,C49,80.5,80.5
C27,C50,120.2,120.2
C28,C1,39.1,39.1
C28,C2,59.0,59.0
C28,C3,43.0,43.0
C28,C4,29.8,29.8
C28,C5,31.8,31.8
C28,C6,42.4,42.4
C28,C7,39.9,39.9
C28,C8,20.6,20.6
C28,C9,65.2,65.2
C28,C10,49.6,49.6
C28,C11,62.6,62.6
C28,C12,22.8,22.8
C28,C13,31.0,31.0
C28,C14,24.0,24.0
C28,C15,47.0,47.0
C28,C16,30.1,30.1
C28,C17,75.6,75.6
C28,C18,43.4,43.4
C28,C19,31.4,31.4
C28,C20,17.7,17.7
C28,C21,30.7,30.7
C28,C22,46.0,46.0
C28,C23,67.1,67.1
C28,C24,42.2,42.2
C28,C25,72.9,72.9
C28,C26,39.1,39.1
C28,C27,61.1,61.1
C28,C28,0.0,0.0
C28,C29,37.6,37.6
C28,C30,64.8,64.8
C28,C31,69.6,69.6
C28,C32,31.4,31.4
C28,C33,56.4,56.4
C28,C34,60.9,60.9
C28,C35,27.3,27.3
C28,C36,13.3,13.3
C28,C37,65.7,65.7
C28,C38,58.8,58.8
C28,C39,33.3,33.3
C28,C40,77.8,77.8
C28,C41,34.9,34.9
C28,C42,53.6,53.6
C28,C43,34.0,34.0
C28,C44,33.5,33.5
C28,C45,18.4,18.4
C28,C46,42.2,42.2
C28,C47,65.0,65.0
C28,C48,28.2,28.2
C28,C49,73.4,73.4
C28,C50,76.9,76.9
C29,C1,41.7,41.7
C29,C2,75.4,75.4
C29,C3,25.8,25.8
C29,C4,53.7,53.7
C29,C5,25.1,25.1
C29,C6,6.3,6.3
C29,C7,70.1,70.1
C29,C8,57.8,57.8
C29,C9,49.6,49.6
C29,C10,14.1,14.1
C29,C11,45.0,45.0
C29,C12,15.5,15.5
C29,C13,27.7,27.7
C29,C14,33.5,33.5
C29,C15,45.5,45.5
C29,C16,37.9,37.9
C29,C17,81.8,81.8
C29,C18,15.6,15.6
C29,C19,68.0,68.0
C29,C20,38.0,38.0
C29,C21,28.3,28.3
C29,C22,66.7,66.7
C29,C23,57.5,57.5
C29,C24,32.5,32.5
C29,C25,38.9,38.9
C29,C26,48.7,48.7
C29,C27,35.0,35.0
C29,C28,37.6,37.6
C29,C29,0.0,0.0
C29,C30,68.1,68.1
C29,C31,47.7,47.7
C29,C32,37.9,37.9
C29,C33,27.0,27.0
C29,C34,44.8,44.8
C29,C35,63.9,63.9
C29,C36,25.0,25.0
C29,C37,78.3,78.3
C29,C38,63.6,63.6
C29,C39,44.4,44.4
C29,C40,85.8,85.8
C29,C41,72.5,72.5
C29,C42,25.0,25.0
C29,C43,50.9,50.9
C29,C44,21.6,21.6
C29,C45,19.2,19.2
C29,C46,79.6,79.6
C29,C47,58.0,58.0
C29,C48,64.5,64.5
C29,C49,51.6,51.6
C29,C50,85.2,85.2
C30,C1,28.0,28.0
C30,C2,24.1,24.1
C30,C3,43.6,43.6
C30,C4,94.6,94.6
C30,C5,85.2,85.2
C30,C6,66.0,66.0
C30,C7,50.3,50.3
C30,C8,67.0,67.0
C30,C9,116.7,116.7
C30,C10,80.4,80.4
C30,C11,112.4,112.4
C30,C12,60.6,60.6
C30,C13,41.9,41.9
C30,C14,42.5,42.5
C30,C15,22.7,22.7
C30,C16,35.8,35.8
C30,C17,13.9,13.9
C30,C18,83.5,83.5
C30,C19,68.1,68.1
C30,C20,47.1,47.1
C30,C21,86.5,86.5
C30,C22,31.8,31.8
C30,C23,22.6,22.6
C30,C24,35.8,35.8
C30,C25,69.6,69.6
C30,C26,102.0,102.0
C30,C27,103.1,103.1
C30,C28,64.8,64.8
C30,C29,68.1,68.1
C30,C30,0.0,0.0
C30,C31,44.1,44.1
C30,C32,92.2,92.2
C30,C33,55.7,55.7
C30,C34,34.1,34.1
C30,C35,66.5,66.5
C30,C36,67.1,67.1
C30,C37,18.4,18.4
C30,C38,6.1,6.1
C30,C39,96.2,96.2
C30,C40,18.4,18.4
C30,C41,78.9,78.9
C30,C42,54.4,54.4
C30,C43,98.4,98.4
C30,C44,46.7,46.7
C30,C45,63.5,63.5
C30,C46,88.3,88.3
C30,C47,18.2,18.2
C30,C48,65.6,65.6
C30,C49,44.6,44.6
C30,C50,18.0,18.0
C31,C1,38.2,38.2
C31,C2,64.8,64.8
C31,C3,26.9,26.9
C31,C4,95.7,95.7
C31,C5,72.2,72.2
C31,C6,42.2,42.2
C31,C7,79.6,79.6
C31,C8,83.2,83.2
C31,C9,95.1,95.1
C31,C10,53.7,53.7
C31,C11,90.1,90.1
C31,C12,51.5,51.5
C31,C13,38.9,38.9
C31,C14,48.0,48.0
C31,C15,32.4,32.4
C31,C16,44.8,44.8
C31,C17,56.1,56.1
C31,C18,61.7,61.7
C31,C19,89.6,89.6
C31,C20,56.6,56.6
C31,C21,75.1,75.1
C31,C22,65.4,65.4
C31,C23,22.1,22.1
C31,C24,28.3,28.3
C31,C25,27.7,27.7
C31,C26,95.0,95.0
C31,C27,76.9,76.9
C31,C28,69.6,69.6
C31,C29,47.7,47.7
C31,C30,44.1,44.1
C31,C31,0.0,0.0
C31,C32,84.0,84.0
C31,C33,21.9,21.9
C31,C34,11.7,11.7
C31,C35,86.4,86.4
C31,C36,63.2,63.2
C31,C37,61.8,61.8
C31,C38,43.9,43.9
C31,C39,90.0,90.0
C31,C40,61.1,61.1
C31,C41,98.5,98.5
C31,C42,23.1,23.1
C31,C43,95.4,95.4
C31,C44,36.4,36.4
C31,C45,56.7,56.7
C31,C46,107.6,107.6
C31,C47,26.0,26.0
C31,C48,86.2,86.2
C31,C49,4.0,4.0
C31,C50,61.1,61.1
C32,C1,64.4,64.4
C32,C2,89.8,89.8
C32,C3,58.4,58.4
C32,C4,20.6,20.6
C32,C5,13.4,13.4
C32,C6,44.1,44.1
C32,C7,70.7,70.7
C32,C8,47.1,47.1
C32,C9,36.2,36.2
C32,C10,41.3,41.3
C32,C11,35.0,35.0
C32,C12,33.7,33.7
C32,C13,51.9,51.9
C32,C14,49.7,49.7
C32,C15,71.3,71.3
C32,C16,56.4,56.4
C32,C17,104.3,104.3
C32,C18,30.8,30.8
C32,C19,57.7,57.7
C32,C20,46.9,46.9
C32,C21,9.8,9.8
C32,C22,77.2,77.2
C32,C23,88.8,88.8
C32,C24,61.8,61.8
C32,C25,76.2,76.2
C32,C26,11.0,11.0
C32,C27,39.4,39.4
C32,C28,31.4,31.4
C32,C29,37.9,37.9
C32,C30,92.2,92.2
C32,C31,84.0,84.0
C32,C32,0.0,0.0
C32,C33,64.6,64.6
C32,C34,78.6,78.6
C32,C35,54.1,54.1
C32,C36,25.1,25.1
C32,C37,95.9,95.9
C32,C38,86.5,86.5
C32,C39,6.7,6.7
C32,C40,107.1,107.1
C32,C41,56.1,56.1
C32,C42,62.4,62.4
C32,C43,14.2,14.2
C32,C44,50.0,50.0
C32,C45,29.4,29.4
C32,C46,59.3,59.3
C32,C47,87.9,87.9
C32,C48,55.4,55.4
C32,C49,88.0,88.0
C32,C50,106.3,106.3
C33,C1,37.5,37.5
C33,C2,71.0,71.0
C33,C3,17.1,17.1
C33,C4,78.8,78.8
C33,C5,52.1,52.1
C33,C6,21.0,21.0
C33,C7,77.1,77.1
C33,C8,73.6,73.6
C33,C9,73.2,73.2
C33,C10,31.8,31.8
C33,C11,68.2,68.2
C33,C12,34.9,34.9
C33,C13,30.0,30.0
C33,C14,40.0,40.0
C33,C15,36.1,36.1
C33,C16,39.9,39.9
C33,C17,69.3,69.3
C33,C18,40.0,40.0
C33,C19,82.0,82.0
C33,C20,48.0,48.0
C33,C21,55.2,55.2
C33,C22,67.1,67.1
C33,C23,38.0,38.0
C33,C24,24.3,24.3
C33,C25,17.9,17.9
C33,C26,75.5,75.5
C33,C27,55.1,55.1
C33,C28,56.4,56.4
C33,C29,27.0,27.0
C33,C30,55.7,55.7
C33,C31,21.9,21.9
C33,C32,64.6,64.6
C33,C33,0.0,0.0
C33,C34,23.6,23.6
C33,C35,78.2,78.2
C33,C36,47.0,47.0
C33,C37,70.7,70.7
C33,C38,53.2,53.2
C33,C39,71.0,71.0
C33,C40,74.0,74.0
C33,C41,89.1,89.1
C33,C42,2.8,2.8
C33,C43,77.1,77.1
C33,C44,24.2,24.2
C33,C45,40.2,40.2
C33,C46,97.6,97.6
C33,C47,40.3,40.3
C33,C48,78.4,78.4
C33,C49,25.6,25.6
C33,C50,73.7,73.7
C34,C1,26.9,26.9
C34,C2,53.6,53.6
C34,C3,20.2,20.2
C34,C4,88.4,88.4
C34,C5,67.9,67.9
C34,C6,40.3,40.3
C34,C7,68.1,68.1
C34,C8,72.9,72.9
C34,C9,94.0,94.0
C34,C10,53.6,53.6
C34,C11,89.2,89.2
C34,C12,45.1,45.1
C34,C13,29.8,29.8
C34,C14,38.1,38.1
C34,C15,20.8,20.8
C34,C16,34.1,34.1
C34,C17,47.1,47.1
C34,C18,59.9,59.9
C34,C19,78.8,78.8
C34,C20,46.5,46.5
C34,C21,70.4,70.4
C34,C22,53.7,53.7
C34,C23,14.4,14.4
C34,C24,18.7,18.7
C34,C25,35.5,35.5
C34,C26,89.6,89.6
C34,C27,77.2,77.2
C34,C28,60.9,60.9
C34,C29,44.8,44.8
C34,C30,34.1,34.1
C34,C31,11.7,11.7
C34,C32,78.6,78.6
C34,C33,23.6,23.6
C34,C34,0.0,0.0
C34,C35,75.7,75.7
C34,C36,56.0,56.0
C34,C37,51.2,51.2
C34,C38,33.1,33.1
C34,C39,84.3,84.3
C34,C40,52.0,52.0
C34,C41,88.0,88.0
C34,C42,23.3,23.3
C34,C43,89.0,89.0
C34,C44,29.0,29.0
C34,C45,50.0,50.0
C34,C46,97.2,97.2
C34,C47,17.1,17.1
C34,C48,75.5,75.5
C34,C49,14.1,14.1
C34,C50,51.8,51.8
C35,C1,49.2,49.2
C35,C2,51.0,51.0
C35,C3,62.2,62.2
C35,C4,42.2,42.2
C35,C5,58.1,58.1
C35,C6,68.0,68.0
C35,C7,21.5,21.5
C35,C8,7.1,7.1
C35,C9,90.0,90.0
C35,C10,76.7,76.7
C35,C11,88.1,88.1
C35,C12,48.5,48.5
C35,C13,48.8,48.8
C35,C14,38.9,38.9
C35,C15,56.8,56.8
C35,C16,41.6,41.6
C35,C17,73.1,73.1
C35,C18,70.7,70.7
C35,C19,4.1,4.1
C35,C20,30.4,30.4
C35,C21,56.3,56.3
C35,C22,37.3,37.3
C35,C23,77.1,77.1
C35,C24,58.3,58.3
C35,C25,95.8,95.8
C35,C26,58.1,58.1
C35,C27,88.0,88.0
C35,C28,27.3,27.3
C35,C29,63.9,63.9
C35,C30,66.5,66.5
C35,C31,86.4,86.4
C35,C32,54.1,54.1
C35,C33,78.2,78.2
C35,C34,75.7,75.7
C35,C35,0.0,0.0
C35,C36,40.6,40.6
C35,C37,59.7,59.7
C35,C38,60.7,60.7
C35,C39,53.3,53.3
C35,C40,73.6,73.6
C35,C41,12.6,12.6
C35,C42,75.4,75.4
C35,C43,50.2,50.2
C35,C44,54.0,54.0
C35,C45,44.9,44.9
C35,C46,22.1,22.1
C35,C47,73.7,73.7
C35,C48,1.4,1.4
C35,C49,89.6,89.6
C35,C50,72.6,72.6
C36,C1,39.4,39.4
C36,C2,65.9,65.9
C36,C3,36.3,36.3
C36,C4,32.6,32.6
C36,C5,20.6,20.6
C36,C6,30.4,30.4
C36,C7,51.4,51.4
C36,C8,34.0,34.0
C36,C9,54.6,54.6
C36,C10,36.4,36.4
C36,C11,51.5,51.5
C36,C12,12.1,12.1
C36,C13,27.5,27.5
C36,C14,24.7,24.7
C36,C15,46.5,46.5
C36,C16,31.4,31.4
C36,C17,79.3,79.3
C36,C18,30.1,30.1
C36,C19,44.7,44.7
C36,C20,22.8,22.8
C36,C21,20.6,20.6
C36,C22,54.1,54.1
C36,C23,64.8,64.8
C36,C24,38.1,38.1
C36,C25,62.2,62.2
C36,C26,35.1,35.1
C36,C27,48.4,48.4
C36,C28,13.3,13.3
C36,C29,25.0,25.0
C36,C30,67.1,67.1
C36,C31,63.2,63.2
C36,C32,25.1,25.1
C36,C33,47.0,47.0
C36,C34,56.0,56.0
C36,C35,40.6,40.6
C36,C36,0.0,0.0
C36,C37,71.4,71.4
C36,C38,61.4,61.4
C36,C39,29.4,29.4
C36,C40,82.2,82.2
C36,C41,47.9,47.9
C36,C42,44.3,44.3
C36,C43,33.1,33.1
C36,C44,27.1,27.1
C36,C45,6.7,6.7
C36,C46,54.7,54.7
C36,C47,63.6,63.6
C36,C48,41.4,41.4
C36,C49,67.1,67.1
C36,C50,81.4,81.4
C37,C1,36.7,36.7
C37,C2,9.1,9.1
C37,C3,56.3,56.3
C37,C4,94.4,94.4
C37,C5,91.3,91.3
C37,C6,77.5,77.5
C37,C7,40.0,40.0
C37,C8,62.1,62.1
C37,C9,124.5,124.5
C37,C10,91.7,91.7
C37,C11,120.6,120.6
C37,C12,67.8,67.8
C37,C13,50.6,50.6
C37,C14,47.5,47.5
C37,C15,34.9,34.9
C37,C16,41.4,41.4
C37,C17,14.9,14.9
C37,C18,93.0,93.0
C37,C19,60.2,60.2
C37,C20,49.0,49.0
C37,C21,91.9,91.9
C37,C22,22.4,22.4
C37,C23,40.8,40.8
C37,C24,48.1,48.1
C37,C25,86.0,86.0
C37,C26,104.6,104.6
C37,C27,113.0,113.0
C37,C28,65.7,65.7
C37,C29,78.3,78.3
C37,C30,18.4,18.4
C37,C31,61.8,61.8
C37,C32,95.9,95.9
C37,C33,70.7,70.7
C37,C34,51.2,51.2
C37,C35,59.7,59.7
C37,C36,71.4,71.4
C37,C37,0.0,0.0
C37,C38,18.0,18.0
C37,C39,98.8,98.8
C37,C40,14.0,14.0
C37,C41,71.2,71.2
C37,C42,69.1,69.1
C37,C43,99.6,99.6
C37,C44,56.8,56.8
C37,C45,69.4,69.4
C37,C46,80.0,80.0
C37,C47,36.4,36.4
C37,C48,58.5,58.5
C37,C49,62.6,62.6
C37,C50,13.0,13.0
C38,C1,22.7,22.7
C38,C2,21.5,21.5
C38,C3,39.8,39.8
C38,C4,88.6,88.6
C38,C5,79.8,79.8
C38,C6,61.9,61.9
C38,C7,45.2,45.2
C38,C8,61.0,61.0
C38,C9,111.7,111.7
C38,C10,76.3,76.3
C38,C11,107.5,107.5
C38,C12,55.3,55.3
C38,C13,36.8,36.8
C38,C14,36.7,36.7
C38,C15,18.4,18.4
C38,C16,30.0,30.0
C38,C17,18.4,18.4
C38,C18,78.9,78.9
C38,C19,62.4,62.4
C38,C20,41.1,41.1
C38,C21,81.0,81.0
C38,C22,26.9,26.9
C38,C23,23.7,23.7
C38,C24,31.8,31.8
C38,C25,68.1,68.1
C38,C26,96.2,96.2
C38,C27,98.6,98.6
C38,C28,58.8,58.8
C38,C29,63.6,63.6
C38,C30,6.1,6.1
C38,C31,43.9,43.9
C38,C32,86.5,86.5
C38,C33,53.2,53.2
C38,C34,33.1,33.1
C38,C35,60.7,60.7
C38,C36,61.4,61.4
C38,C37,18.0,18.0
C38,C38,0.0,0.0
C38,C39,90.3,90.3
C38,C40,22.2,22.2
C38,C41,73.2,73.2
C38,C42,51.7,51.7
C38,C43,92.5,92.5
C38,C44,42.0,42.0
C38,C45,58.0,58.0
C38,C46,82.6,82.6
C38,C47,19.2,19.2
C38,C48,59.8,59.8
C38,C49,44.9,44.9
C38,C50,21.6,21.6
C39,C1,68.7,68.7
C39,C2,92.3,92.3
C39,C3,64.1,64.1
C39,C4,15.5,15.5
C39,C5,20.1,20.1
C39,C6,50.7,50.7
C39,C7,71.3,71.3
C39,C8,46.5,46.5
C39,C9,39.1,39.1
C39,C10,48.0,48.0
C39,C11,38.6,38.6
C39,C12,39.2,39.2
C39,C13,56.8,56.8
C39,C14,53.7,53.7
C39,C15,75.9,75.9
C39,C16,60.4,60.4
C39,C17,107.9,107.9
C39,C18,37.4,37.4
C39,C19,56.6,56.6
C39,C20,49.9,49.9
C39,C21,16.6,16.6
C39,C22,79.2,79.2
C39,C23,93.9,93.9
C39,C24,67.1,67.1
C39,C25,82.9,82.9
C39,C26,5.8,5.8
C39,C27,44.8,44.8
C39,C28,33.3,33.3
C39,C29,44.4,44.4
C39,C30,96.2,96.2
C39,C31,90.0,90.0
C39,C32,6.7,6.7
C39,C33,71.0,71.0
C39,C34,84.3,84.3
C39,C35,53.3,53.3
C39,C36,29.4,29.4
C39,C37,98.8,98.8
C39,C38,90.3,90.3
C39,C39,0.0,0.0
C39,C40,110.5,110.5
C39,C41,53.8,53.8
C39,C42,68.7,68.7
C39,C43,7.8,7.8
C39,C44,55.4,55.4
C39,C45,34.5,34.5
C39,C46,56.0,56.0
C39,C47,92.9,92.9
C39,C48,54.6,54.6
C39,C49,94.0,94.0
C39,C50,109.6,109.6
C40,C1,44.6,44.6
C40,C2,23.0,23.0
C40,C3,61.8,61.8
C40,C4,107.0,107.0
C40,C5,101.3,101.3
C40,C6,84.1,84.1
C40,C7,54.0,54.0
C40,C8,75.7,75.7
C40,C9,133.7,133.7
C40,C10,98.5,98.5
C40,C11,129.6,129.6
C40,C12,77.1,77.1
C40,C13,58.8,58.8
C40,C14,57.6,57.6
C40,C15,40.5,40.5
C40,C16,51.1,51.1
C40,C17,5.0,5.0
C40,C18,101.0,101.0
C40,C19,74.2,74.2
C40,C20,60.5,60.5
C40,C21,102.3,102.3
C40,C22,36.2,36.2
C40,C23,39.1,39.1
C40,C24,53.9,53.9
C40,C25,87.5,87.5
C40,C26,116.3,116.3
C40,C27,120.8,120.8
C40,C28,77.8,77.8
C40,C29,85.8,85.8
C40,C30,18.4,18.4
C40,C31,61.1,61.1
C40,C32,107.1,107.1
C40,C33,74.0,74.0
C40,C34,52.0,52.0
C40,C35,73.6,73.6
C40,C36,82.2,82.2
C40,C37,14.0,14.0
C40,C38,22.2,22.2
C40,C39,110.5,110.5
C40,C40,0.0,0.0
C40,C41,85.1,85.1
C40,C42,72.8,72.8
C40,C43,111.8,111.8
C40,C44,64.2,64.2
C40,C45,79.4,79.4
